account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource,platform,views,page
fufuelmart,2025-12-04 05:45:42+00:00,"fufuelmartVerified Hari ini sedih sekali dpt pasien anak perempuan usia 8 bulan demam dengan kemerahan campak bahkan sudah sampai ke area dalam mulut. Hari ini sedih sekali dpt pasien anak perempuan usia 8 bulan demam dengan kemerahan campak bahkan sudah sampai ke area dalam mulut. BB lahir 3kg, BB sekarang 5,2kg. Saat di plotting berada di garis hitam alias gizi buruk. Saturasi oksigen 87%. BB lahir 3kg, BB sekarang 5,2kg. Saat di plotting berada di garis hitam alias gizi buruk. Saturasi oksigen 87%. Minggu kemarin ibunya baru memeriksakan kakaknya yg kena campak, sekarang anak terkecilnya. Minggu kemarin ibunya baru memeriksakan kakaknya yg kena campak, sekarang anak terkecilnya. Awal ibu datang sinis sekali saat kami tanya soal imunisasi, ketika kami jelaskan kondisi anaknya seperti apa dgn detail, akhirnya tangis beliau pecah juga.🥹  Translate 1/3 Awal ibu datang sinis sekali saat kami tanya soal imunisasi, ketika kami jelaskan kondisi anaknya seperti apa dgn detail, akhirnya tangis beliau pecah juga.🥹",https://www.threads.com/@fufuelmart/post/DR1I4BXEQoL,,0,0,0,0.0,,threads,,
dr.aliphildan,2026-04-11 04:28:13+00:00,"dr.aliphildanVerified dapet laporan dari netizlip wkwkwk paan sih🤣 @philopirate78 ga inget yg mulai bikin list2 sales vaksin siapa?? then tiba2 ngepap bisep?? biar apaa? karena kalah argumen?? udh gtu sempet fitnah kalo aku blg bisepnya pake filter😭🤣🤣🤣 makanya teh kalo kurang berilmu yaa ngilmu bude😭🙏🏻 bukan malah share info2 misleading, jujur kasian audiencemu😭😭 udh brapa bnyk info2 yg salah tp dengan pedenya di share? awan kontainer? endorsement campak? hurricane buatan? matahari ngecrack? wkwkkw🙏🏻🙏🏻 mandi deh mandi 🧼 1/2 dapet laporan dari netizlip wkwkwk paan sih🤣 @philopirate78 @philopirate78 ga inget yg mulai bikin list2 sales vaksin siapa?? then tiba2 ngepap bisep?? biar apaa? karena kalah argumen?? udh gtu sempet fitnah kalo aku blg bisepnya pake filter😭🤣🤣🤣 makanya teh kalo kurang berilmu yaa ngilmu bude😭🙏🏻 bukan malah share info2 misleading, jujur kasian audiencemu😭😭 udh brapa bnyk info2 yg salah tp dengan pedenya di share? awan kontainer? endorsement campak? hurricane buatan? matahari ngecrack? wkwkkw🙏🏻🙏🏻 mandi deh mandi 🧼",https://www.threads.com/@dr.aliphildan/post/DW-lwjID3Oh,,46,0,1600,0.0,,threads,,
bellapark12,2026-05-20 14:42:05+00:00,bellapark12Verified Allahuakbar tolong la jangan upload jelas2 gambar baby yg kena campak tu. Ya Allah terkejut tengok 😭 tolong lah kaburkan ka paling2 pon  😭 Allahuakbar tolong la jangan upload jelas2 gambar baby yg kena campak tu. Ya Allah terkejut tengok 😭 tolong lah kaburkan ka paling2 pon  😭,https://www.threads.com/@bellapark12/post/DYkHAwvks62,,29,0,5900,0.0,,threads,,
vhiendysip,2026-02-26 12:12:04+00:00,vhiendysipVerified Buibu vaksin campak ada efek samping demam gak yaaa? Buibu vaksin campak ada efek samping demam gak yaaa?,https://www.threads.com/@vhiendysip/post/DVOH3UgEXT-,,0,0,0,0.0,,threads,,
dr.kartikaeda.sp.a,2026-03-22 08:50:06+00:00,"dr.kartikaeda.sp.aVerified Dear mama2 papa2 yang anaknya mau divaksinin campak, mau pakai vaksin MR gratis (obatnya sama dengan di puskesmas) tapi di DSA / dokter anak, bisa saya bantu ya. Syarat : vaksinnya ke RS Sumber Waras Grogol Jakarta Barat. 1/2 Dear mama2 papa2 yang anaknya mau divaksinin campak, mau pakai vaksin MR gratis (obatnya sama dengan di puskesmas) tapi di DSA / dokter anak, bisa saya bantu ya. Syarat : vaksinnya ke RS Sumber Waras Grogol Jakarta Barat.",https://www.threads.com/@dr.kartikaeda.sp.a/post/DWLj1GfFNoR,,0,0,0,0.0,,threads,,
nabillabakda,2026-05-03 12:40:52+00:00,Bedanya vaksin MR pemerintah sama DSA apa si ? Vaksin MR bikin demam g ? Bedanya vaksin MR pemerintah sama DSA apa si ? Vaksin MR bikin demam g ?,https://www.threads.com/@nabillabakda/post/DX4HoDJiYtm,VaksinAnak,0,0,0,0.0,,threads,,
lailatulkhikmiyah,2026-05-18 03:47:10+00:00,"anakku 10 bulan belum vaksin campak, karena pas mau vaksin qadarullah sakit. ini rencana pas sembuh mau vaksin campak dulu trus menysul HFMD sm influenza baiknya di jeda atau barengan boleh tidak ya?  Translate anakku 10 bulan belum vaksin campak, karena pas mau vaksin qadarullah sakit. ini rencana pas sembuh mau vaksin campak dulu trus menysul HFMD sm influenza baiknya di jeda atau barengan boleh tidak ya?",https://www.threads.com/@lailatulkhikmiyah/post/DYdyeN9kRnv,,0,0,0,0.0,,threads,,
makganak_galak,2026-01-27 18:20:38+00:00,"Apaan, anak saya vaksin lengkap, lebaran kmren hampir meninggoy juga kena campak yg udh nyebar jd pneumonia...jd saya ga prcaya dah vaksin itu melindungi..meminimalisir aja engga..  Translate Apaan, anak saya vaksin lengkap, lebaran kmren hampir meninggoy juga kena campak yg udh nyebar jd pneumonia...jd saya ga prcaya dah vaksin itu melindungi..meminimalisir aja engga..",https://www.threads.com/@makganak_galak/post/DUBiMpOCPFq,,0,0,0,0.0,,threads,,
inyasputper,2026-04-24 13:44:52+00:00,Habis vaksin campak karna KLB CAMPAK…  Ehhh malah KIPI VAKSIN (RUAM DIBADAN DAN GATAL ) 🫠 Habis vaksin campak karna KLB CAMPAK…  Ehhh malah KIPI VAKSIN (RUAM DIBADAN DAN GATAL ) 🫠,https://www.threads.com/@inyasputper/post/DXhDy5YgRbU,,0,0,0,0.0,,threads,,
lilyfindsdaily,2026-05-05 05:46:07+00:00,"After getting the MMR (measles–mumps–rubella) vaccine, the baby had a mild fever and cries every time we put them down. The baby won’t let dad hold them, and mom is so sleepy she can barely keep her eyes open. So in the end, dad just had to become a ‘human support stand’ for both mom and baby to lean on. 🤡 After getting the MMR (measles–mumps–rubella) vaccine, the baby had a mild fever and cries every time we put them down. The baby won’t let dad hold them, and mom is so sleepy she can barely keep her eyes open. So in the end, dad just had to become a ‘human support stand’ for both mom and baby to lean on. 🤡",https://www.threads.com/@lilyfindsdaily/post/DX8hsDICjmi,,759,5700,92800,5200.0,,threads,,
darryl.taylor62,2025-09-06 03:12:45+00:00,"I'm now waiting for the Australian government travel advisory website to start saying ""Proof of vaccination for the following is mandatory before applying for a visa to Australia"". If all countries did it, we might just protect ourselves from Rubella,  Polio, Measles,  Whooping Cough.. the potential list is huge. I'm now waiting for the Australian government travel advisory website to start saying ""Proof of vaccination for the following is mandatory before applying for a visa to Australia"". If all countries did it, we might just protect ourselves from Rubella,  Polio, Measles,  Whooping Cough.. the potential list is huge.",https://www.threads.com/@darryl.taylor62/post/DOPsn9MkgkS,Americans,0,0,0,0.0,,threads,,
mba_bantuin,2026-02-07 02:35:06+00:00,"BENTAR PASIEN RAWAT JALAN MAU NGAMUK DULU . BENTAR PASIEN RAWAT JALAN MAU NGAMUK DULU . ORANG LAIN GAK IMUNISASI BODOAMAT , ANAK IPARKU GAK IMUNISASI TETEP KEKEH GAK IMUNISASI  ANAKNYA BARU 10 BULAN MINGGU KEMAREN KENA PNEUMONIA DAN GIZI BURUK MINGGU INI KENA TAMPEK . ORANG LAIN GAK IMUNISASI BODOAMAT , ANAK IPARKU GAK IMUNISASI TETEP KEKEH GAK IMUNISASI  ANAKNYA BARU 10 BULAN MINGGU KEMAREN KENA PNEUMONIA DAN GIZI BURUK MINGGU INI KENA TAMPEK . ANAK 10 BULAN BERAT CUMA 5, KG DIBILANGIN IMUNISASI TAPI ADA AJA JAWABANNYA . 🫵🏻🫵🏻🫵🏻 AKU NGAMOK AJA DISINI YA .  Bayangin gak kalau dia main sama anakku bisa NULARIN ITU VIRUS BOSOKKKKKKKKKKKKKKKKKK BUUUUUOOOOOOOOSSSSSOOOKKK DIA LULUSAN KULIAHAN TAPI aneh .  Translate 1/2 ANAK 10 BULAN BERAT CUMA 5, KG DIBILANGIN IMUNISASI TAPI ADA AJA JAWABANNYA . 🫵🏻🫵🏻🫵🏻 AKU NGAMOK AJA DISINI YA .  Bayangin gak kalau dia main sama anakku bisa NULARIN ITU VIRUS BOSOKKKKKKKKKKKKKKKKKK BUUUUUOOOOOOOOSSSSSOOOKKK DIA LULUSAN KULIAHAN TAPI aneh .",https://www.threads.com/@mba_bantuin/post/DUcKu7BE6gd,imunisasi,0,0,0,0.0,,threads,,
dr.anisa_ch,2026-03-27 06:58:53+00:00,dr.anisa_chVerified Sejawat yang meninggal karena campak saat bertugas …  Masih adakah orang yang dzalim seperti bude wellness yang ANTIVAKSIN ?  Sadar atau tidak menyebarkan informasi salah yang tidak sesuai dengan ranah bisa berimpact dosa jariyah ..  Yang ANTIVAKSIN gak cm mendzalimi anak nya tapi juga orang lain diantaranya para nakes yg merawat kaian  . Semoga husnul khatiman untuk beliau2 ini & tidak ada lagi antivaksin2 di Indo  Translate Sejawat yang meninggal karena campak saat bertugas …  Masih adakah orang yang dzalim seperti bude wellness yang ANTIVAKSIN ?  Sadar atau tidak menyebarkan informasi salah yang tidak sesuai dengan ranah bisa berimpact dosa jariyah ..  Yang ANTIVAKSIN gak cm mendzalimi anak nya tapi juga orang lain diantaranya para nakes yg merawat kaian  . Semoga husnul khatiman untuk beliau2 ini & tidak ada lagi antivaksin2 di Indo,https://www.threads.com/@dr.anisa_ch/post/DWYPE8hFNVW,,1100,1300,10200,867.0,,threads,,
dok.iwp_paru,2026-02-09 09:59:58+00:00,"Buat kalian yang ngotot anti vaksin dengan segala alasan nya 🗣️ Buat kalian yang ngotot anti vaksin dengan segala alasan nya 🗣️ Ini sedikit saya sharing pendapat saya terhadap “argumen” antivaksin, tentunya secara sains 🧠 Ini sedikit saya sharing pendapat saya terhadap “argumen” antivaksin, tentunya secara sains 🧠 Kesalahan logika #1:  “Zaman dulu nggak ada vaksin, manusia tetap hidup” Kesalahan logika #1:  “Zaman dulu nggak ada vaksin, manusia tetap hidup” Iya. Yang hidup lolos seleksi alam, Yang meninggal juga banyak. Iya. Yang hidup lolos seleksi alam, Yang meninggal juga banyak. Faktanya: Dulu polio bikin lumpuh permanen Campak bikin buta & ensefalitis Faktanya: Dulu polio bikin lumpuh permanen Campak bikin buta & ensefalitis Inget ya! Vaksin bukan bikin manusia kebal, tapi menghentikan “pemakaman massal”  Translate 1/6 Inget ya! Vaksin bukan bikin manusia kebal, tapi menghentikan “pemakaman massal”",https://www.threads.com/@dok.iwp_paru/post/DUiHO7EgWkS,anti vaksin,0,0,0,0.0,,threads,,
snarkbat,2024-12-15 00:52:39+00:00,Hi - My name is Elsa. I have Congenital Rubella Syndrome. Hi - My name is Elsa. I have Congenital Rubella Syndrome. Oh - you don’t know what that is because no one you know has it! That’s cool. I like that. Oh - you don’t know what that is because no one you know has it! That’s cool. I like that. That’s because of the MMR vaccine. That’s because of the MMR vaccine. Most people with my condition don’t survive infancy. Those that do live with often significant disabilities 1/2 Most people with my condition don’t survive infancy. Those that do live with often significant disabilities,https://www.threads.com/@snarkbat/post/DDlF783SLFQ,,57,0,10000,0.0,,threads,,
dr_aldi_obgyn,2024-07-28 07:00:21+00:00,"dr_aldi_obgynVerified Infeksi: Infeksi selama kehamilan, seperti cytomegalovirus (CMV), rubella, toksoplasmosis, atau sifilis, dapat menyebabkan IUGR.  Translate Infeksi: Infeksi selama kehamilan, seperti cytomegalovirus (CMV), rubella, toksoplasmosis, atau sifilis, dapat menyebabkan IUGR.",https://www.threads.com/@dr_aldi_obgyn/post/C99QugKyX3a,,0,0,0,0.0,,threads,,
kic2604,2026-05-13 02:57:23+00:00,"My daughter contacted me asking if she had received both doses of the rubella vaccine MMR. It wasn’t noted in her digital health record and a blood test reported low rubella antibodies.  I said of course. I’m a caring mother and referred her to the blue book new mothers were given when giving birth in the ACT, Australia. It has all her vaccines recorded as well as birth details and baby health visits. I had kept the book and passed it on to her.  #Canberra #Australia My daughter contacted me asking if she had received both doses of the rubella vaccine MMR. It wasn’t noted in her digital health record and a blood test reported low rubella antibodies.  I said of course. I’m a caring mother and referred her to the blue book new mothers were given when giving birth in the ACT, Australia. It has all her vaccines recorded as well as birth details and baby health visits. I had kept the book and passed it on to her.  #Canberra #Australia",https://www.threads.com/@kic2604/post/DYQ0zTwmdyU,vaccines,0,0,0,0.0,,threads,,
perryrogers05,2026-05-08 18:58:42+00:00,"Hey Emily, Looks like you are in a cult, so your brain isn’t able to process information correctly. Hey Emily, Looks like you are in a cult, so your brain isn’t able to process information correctly. You benefit every day from the fact that most people aren’t selfish like you.  That’s right, the reason that you don’t get small pox, measles, rubella or polio is because most of us care for others (and ourselves) and do our part in helping others. But here you are, going on with your bullshit and spreading your disinformation, putting other people in harm’s way. So, you can fuck all the way off. You benefit every day from the fact that most people aren’t selfish like you.  That’s right, the reason that you don’t get small pox, measles, rubella or polio is because most of us care for others (and ourselves) and do our part in helping others. But here you are, going on with your bullshit and spreading your disinformation, putting other people in harm’s way. So, you can fuck all the way off.",https://www.threads.com/@perryrogers05/post/DYFq1y9mVZF,,0,0,0,0.0,,threads,,
jimalwine,2024-11-16 01:40:40+00:00,"Let’s talk about VIROLOGY my area of research for 50 years.  I’ve seen several posts that imply that many viral diseases, especially ones like mumps, measles, rubella and chickenpox, are no more that an inconvenience.  That, I guess, is a way to deny vaccines’ use.  It’s a pretty cavalier and naïve way to think about viral diseases.  Let’s make it clear, all viral infections leave you altered in some way, greater or lesser. 1/8 Let’s talk about VIROLOGY my area of research for 50 years.  I’ve seen several posts that imply that many viral diseases, especially ones like mumps, measles, rubella and chickenpox, are no more that an inconvenience.  That, I guess, is a way to deny vaccines’ use.  It’s a pretty cavalier and naïve way to think about viral diseases.  Let’s make it clear, all viral infections leave you altered in some way, greater or lesser.",https://www.threads.com/@jimalwine/post/DCagYQ8RNwX,,0,0,1300,0.0,,threads,,
chocothorne,2026-05-14 21:46:59+00:00,"Why “Mumps , ￼ Measles  and Rubella vaccine “is mandatory for children  entering sec school !! I just don’t trust these things anymore Why “Mumps , ￼ Measles  and Rubella vaccine “is mandatory for children  entering sec school !! I just don’t trust these things anymore",https://www.threads.com/@chocothorne/post/DYVa3jNj6b1,,0,0,0,0.0,,threads,,
twishafromtwitter,2024-12-13 21:19:13+00:00,"FUN FACT: Measles, polio, diphtheria, mumps, rubella and tetanus are six once-common illnesses that vaccines have contained for decades, saving many millions of lives. FUN FACT: Measles, polio, diphtheria, mumps, rubella and tetanus are six once-common illnesses that vaccines have contained for decades, saving many millions of lives.",https://www.threads.com/@twishafromtwitter/post/DDiItyYvMsK,,0,0,2200,0.0,,threads,,
sugarglidergirl2026,2026-01-06 20:17:13+00:00,"I don’t get anti-vaxxers. Do they see measles, mumps, Hep A and B, rubella, flu, COVID, and RSV and just say “yes, please, I’ll take a little bit of everything on the menu”? Do people actually like being sick? I don’t get anti-vaxxers. Do they see measles, mumps, Hep A and B, rubella, flu, COVID, and RSV and just say “yes, please, I’ll take a little bit of everything on the menu”? Do people actually like being sick?",https://www.threads.com/@sugarglidergirl2026/post/DTLq2KIEnc_,vaccines,0,0,0,0.0,,threads,,
